"replicate" "day" "dilution" "initial_density" "value" "extinction"
"rep_6" 1 750 "dens_2" 1.9832677 FALSE
"rep_7" 1 750 "dens_2" 1.9328223 FALSE
"rep_8" 1 750 "dens_2" 1.8836816 FALSE
"rep_1" 1 1000 "dens_2" 1.9578776 FALSE
"rep_2" 1 1000 "dens_2" 2.0176578 FALSE
"rep_3" 1 1000 "dens_2" 1.9889563 FALSE
"rep_4" 1 1000 "dens_2" 2.0032529 FALSE
"rep_5" 1 1000 "dens_2" 1.9804298 FALSE
"rep_6" 1 1000 "dens_2" 2.0061251 FALSE
"rep_7" 1 1000 "dens_2" 1.9775961 FALSE
"rep_8" 1 1000 "dens_2" 1.9163004 FALSE
"rep_1" 1 1133 "dens_2" 1.6673948 FALSE
"rep_2" 1 1133 "dens_2" 1.7509788 FALSE
"rep_3" 1 1133 "dens_2" 1.0058951 FALSE
"rep_4" 1 1133 "dens_2" 1.0998703 FALSE
"rep_5" 1 1133 "dens_2" 1.7635867 FALSE
"rep_6" 1 1133 "dens_2" 1.7864939 FALSE
"rep_7" 1 1133 "dens_2" 1.6340188 FALSE
"rep_8" 1 1133 "dens_2" 1.5372706 FALSE
"rep_1" 1 1266 "dens_2" 2.0176578 FALSE
"rep_2" 1 1266 "dens_2" 2.0943763 FALSE
"rep_3" 1 1266 "dens_2" 2.0497384 FALSE
"rep_4" 1 1266 "dens_2" 2.0497384 FALSE
"rep_5" 1 1266 "dens_2" 2.0263534 FALSE
"rep_6" 1 1266 "dens_2" 2.0467995 FALSE
"rep_7" 1 1266 "dens_2" 1.7585335 FALSE
"rep_8" 1 1266 "dens_2" 2.0032529 FALSE
"rep_1" 1 1400 "dens_2" 1.927299 FALSE
"rep_2" 1 1400 "dens_2" 1.9975213 FALSE
"rep_3" 1 1400 "dens_2" 1.8489652 FALSE
"rep_4" 1 1400 "dens_2" 2.0234505 FALSE
"rep_5" 1 1400 "dens_2" 2.0061251 FALSE
"rep_6" 1 1400 "dens_2" 2.0032529 FALSE
"rep_7" 1 1400 "dens_2" 1.9691202 FALSE
"rep_8" 1 1400 "dens_2" 1.9439172 FALSE
"rep_1" 1 1600 "dens_2" 2.014768 FALSE
"rep_2" 1 1600 "dens_2" 2.0585824 FALSE
"rep_3" 1 1600 "dens_2" 2.0615396 FALSE
"rep_4" 1 1600 "dens_2" 2.0615396 FALSE
"rep_5" 1 1600 "dens_2" 2.0234505 FALSE
"rep_6" 1 1600 "dens_2" 2.0615396 FALSE
"rep_7" 1 1600 "dens_2" 1.7941914 FALSE
"rep_8" 1 1600 "dens_2" 1.9439172 FALSE
"rep_1" 2 250 "dens_2" 1.7686533 FALSE
"rep_2" 2 250 "dens_2" 1.8305313 FALSE
"rep_3" 2 250 "dens_2" 1.8331538 FALSE
"rep_4" 2 250 "dens_2" 1.8410431 FALSE
"rep_5" 2 250 "dens_2" 1.8122744 FALSE
"rep_6" 2 250 "dens_2" 1.8200773 FALSE
"rep_7" 2 250 "dens_2" 1.8122744 FALSE
"rep_8" 2 250 "dens_2" 1.7062709 FALSE
"rep_1" 2 500 "dens_2" 1.6058701 FALSE
"rep_2" 2 500 "dens_2" 1.6577988 FALSE
"rep_3" 2 500 "dens_2" 1.6506335 FALSE
"rep_4" 2 500 "dens_2" 1.6458716 FALSE
"rep_5" 2 500 "dens_2" 1.6554074 FALSE
"rep_6" 2 500 "dens_2" 1.6316571 FALSE
"rep_7" 2 500 "dens_2" 1.6222395 FALSE
"rep_8" 2 500 "dens_2" 1.5327842 FALSE
"rep_1" 2 750 "dens_2" 1.4430727 FALSE
"rep_2" 2 750 "dens_2" 1.530545 FALSE
"rep_3" 2 750 "dens_2" 1.4841203 FALSE
"rep_4" 2 750 "dens_2" 1.5575917 FALSE
"rep_5" 2 750 "dens_2" 1.4841203 FALSE
"rep_6" 2 750 "dens_2" 1.4884932 FALSE
"rep_7" 2 750 "dens_2" 1.4430727 FALSE
"rep_8" 2 750 "dens_2" 1.4345429 FALSE
"rep_1" 2 1000 "dens_2" 1.1232055 FALSE
"rep_2" 2 1000 "dens_2" 1.2482383 FALSE
"rep_3" 2 1000 "dens_2" 1.2176233 FALSE
"rep_4" 2 1000 "dens_2" 1.2157262 FALSE
"rep_5" 2 1000 "dens_2" 1.1781755 FALSE
"rep_6" 2 1000 "dens_2" 1.3431592 FALSE
"rep_7" 2 1000 "dens_2" 1.0856513 FALSE
"rep_8" 2 1000 "dens_2" 1.2176233 FALSE
"rep_1" 2 1133 "dens_2" 0.99235984 FALSE
"rep_2" 2 1133 "dens_2" 1.0523017 FALSE
"rep_3" 2 1133 "dens_2" 1.174461 FALSE
"rep_4" 2 1133 "dens_2" 1.1177949 FALSE
"rep_5" 2 1133 "dens_2" 1.1763174 FALSE
"rep_6" 2 1133 "dens_2" 1.2832803 FALSE
"rep_7" 2 1133 "dens_2" 1.3050174 FALSE
"rep_8" 2 1133 "dens_2" 1.2006168 FALSE
"rep_1" 2 1266 "dens_2" 0.94737746 FALSE
"rep_2" 2 1266 "dens_2" 1.1596749 FALSE
"rep_3" 2 1266 "dens_2" 1.2100461 FALSE
"rep_4" 2 1266 "dens_2" 1.174461 FALSE
"rep_5" 2 1266 "dens_2" 1.1559963 FALSE
"rep_6" 2 1266 "dens_2" 1.1763174 FALSE
"rep_7" 2 1266 "dens_2" 1.2347835 FALSE
"rep_8" 2 1266 "dens_2" 1.1268211 FALSE
"rep_1" 2 1400 "dens_2" 0.97056869 FALSE
"rep_2" 2 1400 "dens_2" 0.95562759 FALSE
"rep_3" 2 1400 "dens_2" 1.1837611 FALSE
"rep_4" 2 1400 "dens_2" 1.0280976 FALSE
"rep_5" 2 1400 "dens_2" 0.91473061 FALSE
"rep_6" 2 1400 "dens_2" 0.99404648 FALSE
"rep_7" 2 1400 "dens_2" 1.0263804 FALSE
"rep_8" 2 1400 "dens_2" 1.0401611 FALSE
"rep_1" 2 1600 "dens_2" 0.7195693 FALSE
"rep_2" 2 1600 "dens_2" 0.95067322 FALSE
"rep_3" 2 1600 "dens_2" 0.95562759 FALSE
"rep_4" 2 1600 "dens_2" 0.96059491 FALSE
"rep_5" 2 1600 "dens_2" 0.91473061 FALSE
"rep_6" 2 1600 "dens_2" 0.8858205 FALSE
"rep_7" 2 1600 "dens_2" 1.0927475 FALSE
"rep_8" 2 1600 "dens_2" 0.87469542 FALSE
"rep_1" 3 250 "dens_2" 1.6387511 FALSE
"rep_2" 3 250 "dens_2" 1.7560119 FALSE
"rep_3" 3 250 "dens_2" 1.7509788 FALSE
"rep_4" 3 250 "dens_2" 1.7484672 FALSE
"rep_5" 3 250 "dens_2" 1.5965792 FALSE
"rep_6" 3 250 "dens_2" 1.7087272 FALSE
"rep_7" 3 250 "dens_2" 1.555323 FALSE
"rep_8" 3 250 "dens_2" 1.6601933 FALSE
"rep_1" 3 500 "dens_2" 1.523843 FALSE
"rep_2" 3 500 "dens_2" 1.5666935 FALSE
"rep_3" 3 500 "dens_2" 1.6269424 FALSE
"rep_4" 3 500 "dens_2" 1.6245895 FALSE
"rep_5" 3 500 "dens_2" 1.5919507 FALSE
"rep_6" 3 500 "dens_2" 1.6411216 FALSE
"rep_7" 3 500 "dens_2" 1.5896406 FALSE
"rep_8" 3 500 "dens_2" 1.5417677 FALSE
"rep_1" 3 750 "dens_2" 1.4494952 FALSE
"rep_2" 3 750 "dens_2" 1.4516409 FALSE
"rep_3" 3 750 "dens_2" 1.4559395 FALSE
"rep_4" 3 750 "dens_2" 1.5171646 FALSE
"rep_5" 3 750 "dens_2" 1.5127254 FALSE
"rep_6" 3 750 "dens_2" 1.5149437 FALSE
"rep_7" 3 750 "dens_2" 1.5417677 FALSE
"rep_8" 3 750 "dens_2" 1.5127254 FALSE
"rep_1" 3 1000 "dens_2" 1.1159948 FALSE
"rep_2" 3 1000 "dens_2" 1.3310315 FALSE
"rep_3" 3 1000 "dens_2" 1.3070059 FALSE
"rep_4" 3 1000 "dens_2" 1.3431592 FALSE
"rep_5" 3 1000 "dens_2" 1.3169796 FALSE
"rep_6" 3 1000 "dens_2" 1.3655964 FALSE
"rep_7" 3 1000 "dens_2" 1.2309567 FALSE
"rep_8" 3 1000 "dens_2" 1.3290177 FALSE
"rep_1" 3 1133 "dens_2" 1.1781755 FALSE
"rep_2" 3 1133 "dens_2" 1.2715277 FALSE
"rep_3" 3 1133 "dens_2" 1.3862263 FALSE
"rep_4" 3 1133 "dens_2" 1.3594508 FALSE
"rep_5" 3 1133 "dens_2" 1.4049868 FALSE
"rep_6" 3 1133 "dens_2" 1.4602479 FALSE
"rep_7" 3 1133 "dens_2" 1.4049868 FALSE
"rep_8" 3 1133 "dens_2" 1.409181 FALSE
"rep_1" 3 1266 "dens_2" 1.0540424 FALSE
"rep_2" 3 1266 "dens_2" 1.2443843 FALSE
"rep_3" 3 1266 "dens_2" 1.2911559 FALSE
"rep_4" 3 1266 "dens_2" 1.29313 FALSE
"rep_5" 3 1266 "dens_2" 1.4049868 FALSE
"rep_6" 3 1266 "dens_2" 1.4366718 FALSE
"rep_7" 3 1266 "dens_2" 1.3676493 FALSE
"rep_8" 3 1266 "dens_2" 1.3129838 FALSE
"rep_1" 3 1400 "dens_2" 0.99742426 FALSE
"rep_2" 3 1400 "dens_2" 0.98562821 FALSE
"rep_3" 3 1400 "dens_2" 1.3010466 FALSE
"rep_4" 3 1400 "dens_2" 1.0785815 FALSE
"rep_5" 3 1400 "dens_2" 1.0315365 FALSE
"rep_6" 3 1400 "dens_2" 1.174461 FALSE
"rep_7" 3 1400 "dens_2" 1.1106048 FALSE
"rep_8" 3 1400 "dens_2" 1.1763174 FALSE
"rep_1" 3 1600 "dens_2" 0.54260014 FALSE
"rep_2" 3 1600 "dens_2" 0.98227132 FALSE
"rep_3" 3 1600 "dens_2" 1.071538 FALSE
"rep_4" 3 1600 "dens_2" 1.0195274 FALSE
"rep_5" 3 1600 "dens_2" 0.99067469 FALSE
"rep_6" 3 1600 "dens_2" 0.94573173 FALSE
"rep_7" 3 1600 "dens_2" 1.0874229 FALSE
"rep_8" 3 1600 "dens_2" 0.98730888 FALSE
"rep_1" 4 250 "dens_2" 1.7161154 FALSE
"rep_2" 4 250 "dens_2" 1.7260113 FALSE
"rep_3" 4 250 "dens_2" 1.7560119 FALSE
"rep_4" 4 250 "dens_2" 1.7610584 FALSE
"rep_5" 4 250 "dens_2" 1.7635867 FALSE
"rep_6" 4 250 "dens_2" 1.7686533 FALSE
"rep_7" 4 250 "dens_2" 1.7509788 FALSE
"rep_8" 4 250 "dens_2" 1.7284933 FALSE
"rep_1" 4 500 "dens_2" 1.5758391 FALSE
"rep_2" 4 500 "dens_2" 1.585029 FALSE
"rep_3" 4 500 "dens_2" 1.5942635 FALSE
"rep_4" 4 500 "dens_2" 1.6175481 FALSE
"rep_5" 4 500 "dens_2" 1.5919507 FALSE
"rep_6" 4 500 "dens_2" 1.5919507 FALSE
"rep_7" 4 500 "dens_2" 1.5372706 FALSE
"rep_8" 4 500 "dens_2" 1.523843 FALSE
"rep_1" 4 750 "dens_2" 1.4580925 FALSE
"rep_2" 4 750 "dens_2" 1.5127254 FALSE
"rep_3" 4 750 "dens_2" 1.5372706 FALSE
"rep_4" 4 750 "dens_2" 1.5575917 FALSE
"rep_5" 4 750 "dens_2" 1.5216143 FALSE
"rep_6" 4 750 "dens_2" 1.5149437 FALSE
"rep_7" 4 750 "dens_2" 1.5127254 FALSE
"rep_8" 4 750 "dens_2" 1.4197074 FALSE
"rep_1" 4 1000 "dens_2" 1.261789 FALSE
"rep_2" 4 1000 "dens_2" 1.4028931 FALSE
"rep_3" 4 1000 "dens_2" 1.4070827 FALSE
"rep_4" 4 1000 "dens_2" 1.3966259 FALSE
"rep_5" 4 1000 "dens_2" 1.3614971 FALSE
"rep_6" 4 1000 "dens_2" 1.4197074 FALSE
"rep_7" 4 1000 "dens_2" 1.3883017 FALSE
"rep_8" 4 1000 "dens_2" 1.3492522 FALSE
"rep_1" 4 1133 "dens_2" 1.2832803 FALSE
"rep_2" 4 1133 "dens_2" 1.2656785 FALSE
"rep_3" 4 1133 "dens_2" 1.2990644 FALSE
"rep_4" 4 1133 "dens_2" 1.303031 FALSE
"rep_5" 4 1133 "dens_2" 1.2734814 FALSE
"rep_6" 4 1133 "dens_2" 1.3129838 FALSE
"rep_7" 4 1133 "dens_2" 1.2540339 FALSE
"rep_8" 4 1133 "dens_2" 1.2754371 FALSE
"rep_1" 4 1266 "dens_2" 0.84014901 FALSE
"rep_2" 4 1266 "dens_2" 1.0838814 FALSE
"rep_3" 4 1266 "dens_2" 1.1106048 FALSE
"rep_4" 4 1266 "dens_2" 1.2138309 FALSE
"rep_5" 4 1266 "dens_2" 1.1874939 FALSE
"rep_6" 4 1266 "dens_2" 1.0927475 FALSE
"rep_7" 4 1266 "dens_2" 1.0246649 FALSE
"rep_8" 4 1266 "dens_2" 1.2176233 FALSE
"rep_1" 4 1400 "dens_2" 0.95893769 FALSE
"rep_2" 4 1400 "dens_2" 0.91797017 FALSE
"rep_3" 4 1400 "dens_2" 1.1286315 FALSE
"rep_4" 4 1400 "dens_2" 0.94080306 FALSE
"rep_5" 4 1400 "dens_2" 0.9244659 FALSE
"rep_6" 4 1400 "dens_2" 1.0803465 FALSE
"rep_7" 4 1400 "dens_2" 0.96391369 FALSE
"rep_8" 4 1400 "dens_2" 1.0998703 FALSE
"rep_1" 4 1600 "dens_2" 0.54127008 FALSE
"rep_2" 4 1600 "dens_2" 0.82619546 FALSE
"rep_3" 4 1600 "dens_2" 1.0263804 FALSE
"rep_4" 4 1600 "dens_2" 0.93425133 FALSE
"rep_5" 4 1600 "dens_2" 0.91959202 FALSE
"rep_6" 4 1600 "dens_2" 0.92772212 FALSE
"rep_7" 4 1600 "dens_2" 1.071538 FALSE
"rep_8" 4 1600 "dens_2" 0.98899104 FALSE
"rep_1" 5 250 "dens_2" 1.8569206 FALSE
"rep_2" 5 250 "dens_2" 1.9383616 FALSE
"rep_3" 5 250 "dens_2" 1.9439172 FALSE
"rep_4" 5 250 "dens_2" 1.8890793 FALSE
"rep_5" 5 250 "dens_2" 1.8756136 FALSE
"rep_6" 5 250 "dens_2" 1.8944924 FALSE
"rep_7" 5 250 "dens_2" 1.8729319 FALSE
"rep_8" 5 250 "dens_2" 1.7916221 FALSE
"rep_1" 5 500 "dens_2" 1.7210569 FALSE
"rep_2" 5 500 "dens_2" 1.7686533 FALSE
"rep_3" 5 500 "dens_2" 1.7967641 FALSE
"rep_4" 5 500 "dens_2" 1.7839349 FALSE
"rep_5" 5 500 "dens_2" 1.7635867 FALSE
"rep_6" 5 500 "dens_2" 1.7890562 FALSE
"rep_7" 5 500 "dens_2" 1.7534937 FALSE
"rep_8" 5 500 "dens_2" 1.7062709 FALSE
"rep_1" 5 750 "dens_2" 1.5417677 FALSE
"rep_2" 5 750 "dens_2" 1.6082 FALSE
"rep_3" 5 750 "dens_2" 1.6363835 FALSE
"rep_4" 5 750 "dens_2" 1.5827273 FALSE
"rep_5" 5 750 "dens_2" 1.5804285 FALSE
"rep_6" 5 750 "dens_2" 1.5988977 FALSE
"rep_7" 5 750 "dens_2" 1.5712608 FALSE
"rep_8" 5 750 "dens_2" 1.4754047 FALSE
"rep_1" 5 1000 "dens_2" 1.3614971 FALSE
"rep_2" 5 1000 "dens_2" 1.438803 FALSE
"rep_3" 5 1000 "dens_2" 1.4950714 FALSE
"rep_4" 5 1000 "dens_2" 1.5149437 FALSE
"rep_5" 5 1000 "dens_2" 1.4884932 FALSE
"rep_6" 5 1000 "dens_2" 1.4516409 FALSE
"rep_7" 5 1000 "dens_2" 1.4602479 FALSE
"rep_8" 5 1000 "dens_2" 1.4218196 FALSE
"rep_1" 5 1133 "dens_2" 1.2043829 FALSE
"rep_2" 5 1133 "dens_2" 1.3109891 FALSE
"rep_3" 5 1133 "dens_2" 1.3431592 FALSE
"rep_4" 5 1133 "dens_2" 1.289184 FALSE
"rep_5" 5 1133 "dens_2" 1.3330474 FALSE
"rep_6" 5 1133 "dens_2" 1.3370857 FALSE
"rep_7" 5 1133 "dens_2" 1.3411325 FALSE
"rep_8" 5 1133 "dens_2" 1.2773949 FALSE
"rep_1" 5 1266 "dens_2" 0.89861516 FALSE
"rep_2" 5 1266 "dens_2" 1.048825 FALSE
"rep_3" 5 1266 "dens_2" 1.1689027 FALSE
"rep_4" 5 1266 "dens_2" 1.2138309 FALSE
"rep_5" 5 1266 "dens_2" 1.191234 FALSE
"rep_6" 5 1266 "dens_2" 1.1195967 FALSE
"rep_7" 5 1266 "dens_2" 1.1358903 FALSE
"rep_8" 5 1266 "dens_2" 1.0785815 FALSE
"rep_1" 5 1400 "dens_2" 0.96225357 FALSE
"rep_2" 5 1400 "dens_2" 0.70792176 FALSE
"rep_3" 5 1400 "dens_2" 0.91473061 FALSE
"rep_4" 5 1400 "dens_2" 0.75345931 FALSE
"rep_5" 5 1400 "dens_2" 0.71082696 FALSE
"rep_6" 5 1400 "dens_2" 0.91797017 FALSE
"rep_7" 5 1400 "dens_2" 0.77138397 FALSE
"rep_8" 5 1400 "dens_2" 0.95562759 FALSE
"rep_1" 5 1600 "dens_2" 0.41524283 FALSE
"rep_2" 5 1600 "dens_2" 0.67625436 FALSE
"rep_3" 5 1600 "dens_2" 0.80011512 FALSE
"rep_4" 5 1600 "dens_2" 0.76090738 FALSE
"rep_5" 5 1600 "dens_2" 0.92772212 FALSE
"rep_6" 5 1600 "dens_2" 0.81541311 FALSE
"rep_7" 5 1600 "dens_2" 0.94408742 FALSE
"rep_8" 5 1600 "dens_2" 0.93098392 FALSE
"rep_1" 6 250 "dens_2" 1.6794584 FALSE
"rep_2" 6 250 "dens_2" 1.6770395 FALSE
"rep_3" 6 250 "dens_2" 1.7210569 FALSE
"rep_4" 6 250 "dens_2" 1.7161154 FALSE
"rep_5" 6 250 "dens_2" 1.6867334 FALSE
"rep_6" 6 250 "dens_2" 1.6891646 FALSE
"rep_7" 6 250 "dens_2" 1.6363835 FALSE
"rep_8" 6 250 "dens_2" 1.6058701 FALSE
"rep_1" 6 500 "dens_2" 1.4863055 FALSE
"rep_2" 6 500 "dens_2" 1.5530571 FALSE
"rep_3" 6 500 "dens_2" 1.5350261 FALSE
"rep_4" 6 500 "dens_2" 1.5621371 FALSE
"rep_5" 6 500 "dens_2" 1.5350261 FALSE
"rep_6" 6 500 "dens_2" 1.5735486 FALSE
"rep_7" 6 500 "dens_2" 1.5644139 FALSE
"rep_8" 6 500 "dens_2" 1.4819377 FALSE
"rep_1" 6 750 "dens_2" 1.4645661 FALSE
"rep_2" 6 750 "dens_2" 1.4154898 FALSE
"rep_3" 6 750 "dens_2" 1.5016724 FALSE
"rep_4" 6 750 "dens_2" 1.5372706 FALSE
"rep_5" 6 750 "dens_2" 1.4841203 FALSE
"rep_6" 6 750 "dens_2" 1.5327842 FALSE
"rep_7" 6 750 "dens_2" 1.4994695 FALSE
"rep_8" 6 750 "dens_2" 1.4008017 FALSE
"rep_1" 6 1000 "dens_2" 1.2138309 FALSE
"rep_2" 6 1000 "dens_2" 1.3655964 FALSE
"rep_3" 6 1000 "dens_2" 1.2990644 FALSE
"rep_4" 6 1000 "dens_2" 1.3270061 FALSE
"rep_5" 6 1000 "dens_2" 1.3987127 FALSE
"rep_6" 6 1000 "dens_2" 1.3270061 FALSE
"rep_7" 6 1000 "dens_2" 1.3209839 FALSE
"rep_8" 6 1000 "dens_2" 1.2501682 FALSE
"rep_1" 6 1133 "dens_2" 1.2062687 FALSE
"rep_2" 6 1133 "dens_2" 1.2443843 FALSE
"rep_3" 6 1133 "dens_2" 1.2970842 FALSE
"rep_4" 6 1133 "dens_2" 1.2676262 FALSE
"rep_5" 6 1133 "dens_2" 1.2715277 FALSE
"rep_6" 6 1133 "dens_2" 1.2813164 FALSE
"rep_7" 6 1133 "dens_2" 1.238618 FALSE
"rep_8" 6 1133 "dens_2" 1.225231 FALSE
"rep_1" 6 1266 "dens_2" 0.94408742 FALSE
"rep_2" 6 1266 "dens_2" 1.1052299 FALSE
"rep_3" 6 1266 "dens_2" 1.2176233 FALSE
"rep_4" 6 1266 "dens_2" 1.1633607 FALSE
"rep_5" 6 1266 "dens_2" 1.1652062 FALSE
"rep_6" 6 1266 "dens_2" 1.1596749 FALSE
"rep_7" 6 1266 "dens_2" 1.1689027 FALSE
"rep_8" 6 1266 "dens_2" 1.2006168 FALSE
"rep_1" 6 1400 "dens_2" 1.017818 FALSE
"rep_2" 6 1400 "dens_2" 0.81387775 FALSE
"rep_3" 6 1400 "dens_2" 0.93261692 FALSE
"rep_4" 6 1400 "dens_2" 0.8542058 FALSE
"rep_5" 6 1400 "dens_2" 0.82928741 FALSE
"rep_6" 6 1400 "dens_2" 1.048825 FALSE
"rep_7" 6 1400 "dens_2" 0.7879648 FALSE
"rep_8" 6 1400 "dens_2" 1.0575287 FALSE
"rep_1" 6 1600 "dens_2" 0.35643737 FALSE
"rep_2" 6 1600 "dens_2" 0.74160279 FALSE
"rep_3" 6 1600 "dens_2" 0.78041011 FALSE
"rep_4" 6 1600 "dens_2" 0.80621954 FALSE
"rep_5" 6 1600 "dens_2" 1.0144038 FALSE
"rep_6" 6 1600 "dens_2" 0.87786737 FALSE
"rep_7" 6 1600 "dens_2" 0.89861516 FALSE
"rep_8" 6 1600 "dens_2" 1.0008081 FALSE
"rep_1" 7 250 "dens_2" 1.7062709 FALSE
"rep_2" 7 250 "dens_2" 1.7711918 FALSE
"rep_3" 7 250 "dens_2" 1.7686533 FALSE
"rep_4" 7 250 "dens_2" 1.7560119 FALSE
"rep_5" 7 250 "dens_2" 1.7762788 FALSE
"rep_6" 7 250 "dens_2" 1.8070903 FALSE
"rep_7" 7 250 "dens_2" 1.7038177 FALSE
"rep_8" 7 250 "dens_2" 1.7409524 FALSE
"rep_1" 7 500 "dens_2" 1.5327842 FALSE
"rep_2" 7 500 "dens_2" 1.6482511 FALSE
"rep_3" 7 500 "dens_2" 1.6411216 FALSE
"rep_4" 7 500 "dens_2" 1.6105327 FALSE
"rep_5" 7 500 "dens_2" 1.6434951 FALSE
"rep_6" 7 500 "dens_2" 1.6316571 FALSE
"rep_7" 7 500 "dens_2" 1.6175481 FALSE
"rep_8" 7 500 "dens_2" 1.5644139 FALSE
"rep_1" 7 750 "dens_2" 1.2715277 FALSE
"rep_2" 7 750 "dens_2" 1.4008017 FALSE
"rep_3" 7 750 "dens_2" 1.4324164 FALSE
"rep_4" 7 750 "dens_2" 1.4430727 FALSE
"rep_5" 7 750 "dens_2" 1.4028931 FALSE
"rep_6" 7 750 "dens_2" 1.4516409 FALSE
"rep_7" 7 750 "dens_2" 1.4345429 FALSE
"rep_8" 7 750 "dens_2" 1.3966259 FALSE
"rep_1" 7 1000 "dens_2" 1.1232055 FALSE
"rep_2" 7 1000 "dens_2" 1.2006168 FALSE
"rep_3" 7 1000 "dens_2" 1.2100461 FALSE
"rep_4" 7 1000 "dens_2" 1.1670536 FALSE
"rep_5" 7 1000 "dens_2" 1.2676262 FALSE
"rep_6" 7 1000 "dens_2" 1.1968581 FALSE
"rep_7" 7 1000 "dens_2" 1.2911559 FALSE
"rep_8" 7 1000 "dens_2" 1.1931069 FALSE
"rep_1" 7 1133 "dens_2" 1.0750565 FALSE
"rep_2" 7 1133 "dens_2" 1.1856265 FALSE
"rep_3" 7 1133 "dens_2" 1.2676262 FALSE
"rep_4" 7 1133 "dens_2" 1.287214 FALSE
"rep_5" 7 1133 "dens_2" 1.2540339 FALSE
"rep_6" 7 1133 "dens_2" 1.2501682 FALSE
"rep_7" 7 1133 "dens_2" 1.2366998 FALSE
"rep_8" 7 1133 "dens_2" 1.2233262 FALSE
"rep_1" 7 1266 "dens_2" 0.90182734 FALSE
"rep_2" 7 1266 "dens_2" 0.99404648 FALSE
"rep_3" 7 1266 "dens_2" 1.1304436 FALSE
"rep_4" 7 1266 "dens_2" 1.1106048 FALSE
"rep_5" 7 1266 "dens_2" 1.0592742 FALSE
"rep_6" 7 1266 "dens_2" 1.1070199 FALSE
"rep_7" 7 1266 "dens_2" 0.99573462 FALSE
"rep_8" 7 1266 "dens_2" 1.1652062 FALSE
"rep_1" 7 1400 "dens_2" 0.85107307 FALSE
"rep_2" 7 1400 "dens_2" 0.75643503 FALSE
"rep_3" 7 1400 "dens_2" 0.8557741 FALSE
"rep_4" 7 1400 "dens_2" 0.84950864 FALSE
"rep_5" 7 1400 "dens_2" 0.8169497 FALSE
"rep_6" 7 1400 "dens_2" 0.92121526 FALSE
"rep_7" 7 1400 "dens_2" 0.67055293 FALSE
"rep_8" 7 1400 "dens_2" 0.90826802 FALSE
"rep_1" 7 1600 "dens_2" 0.27959952 FALSE
"rep_2" 7 1600 "dens_2" 0.56131951 FALSE
"rep_3" 7 1600 "dens_2" 0.65355058 FALSE
"rep_4" 7 1600 "dens_2" 0.74604032 FALSE
"rep_5" 7 1600 "dens_2" 0.86836735 FALSE
"rep_6" 7 1600 "dens_2" 0.71373661 FALSE
"rep_7" 7 1600 "dens_2" 0.72981981 FALSE
"rep_8" 7 1600 "dens_2" 0.82002663 FALSE
"rep_1" 1 250 "dens_3" 1.7111868 FALSE
"rep_2" 1 250 "dens_3" 1.5781324 FALSE
"rep_3" 1 250 "dens_3" 1.7711918 FALSE
"rep_4" 1 250 "dens_3" 1.7864939 FALSE
"rep_5" 1 250 "dens_3" 1.7635867 FALSE
"rep_6" 1 250 "dens_3" 1.7941914 FALSE
"rep_7" 1 250 "dens_3" 1.7484672 FALSE
"rep_8" 1 250 "dens_3" 1.735959 FALSE
"rep_1" 1 500 "dens_3" 1.7686533 FALSE
"rep_2" 1 500 "dens_3" 1.8331538 FALSE
"rep_3" 1 500 "dens_3" 1.8096806 FALSE
"rep_4" 1 500 "dens_3" 1.8096806 FALSE
"rep_5" 1 500 "dens_3" 1.7967641 FALSE
"rep_6" 1 500 "dens_3" 1.8174728 FALSE
"rep_7" 1 500 "dens_3" 1.7839349 FALSE
"rep_8" 1 500 "dens_3" 1.7585335 FALSE
"rep_1" 1 750 "dens_3" 1.7635867 FALSE
"rep_2" 1 750 "dens_3" 1.6105327 FALSE
"rep_3" 1 750 "dens_3" 1.8252971 FALSE
"rep_4" 1 750 "dens_3" 1.8305313 FALSE
"rep_5" 1 750 "dens_3" 1.8045035 FALSE
"rep_6" 1 750 "dens_3" 1.8305313 FALSE
"rep_7" 1 750 "dens_3" 1.8070903 FALSE
"rep_8" 1 750 "dens_3" 1.7185846 FALSE
"rep_1" 1 1000 "dens_3" 1.7534937 FALSE
"rep_2" 1 1000 "dens_3" 1.8174728 FALSE
"rep_3" 1 1000 "dens_3" 1.8122744 FALSE
"rep_4" 1 1000 "dens_3" 1.8279124 FALSE
"rep_5" 1 1000 "dens_3" 1.8070903 FALSE
"rep_6" 1 1000 "dens_3" 1.8122744 FALSE
"rep_7" 1 1000 "dens_3" 1.8070903 FALSE
"rep_8" 1 1000 "dens_3" 1.7334672 FALSE
"rep_1" 1 1133 "dens_3" 1.5804285 FALSE
"rep_2" 1 1133 "dens_3" 1.585029 FALSE
"rep_3" 1 1133 "dens_3" 1.1177949 FALSE
"rep_4" 1 1133 "dens_3" 1.3010466 FALSE
"rep_5" 1 1133 "dens_3" 1.6673948 FALSE
"rep_6" 1 1133 "dens_3" 1.6340188 FALSE
"rep_7" 1 1133 "dens_3" 1.6269424 FALSE
"rep_8" 1 1133 "dens_3" 1.4494952 FALSE
"rep_1" 1 1266 "dens_3" 1.870254 FALSE
"rep_2" 1 1266 "dens_3" 1.9080931 FALSE
"rep_3" 1 1266 "dens_3" 1.8809885 FALSE
"rep_4" 1 1266 "dens_3" 1.9355899 FALSE
"rep_5" 1 1266 "dens_3" 1.9026411 FALSE
